,iqr-Outlier,iqr-Prob,ifor-Score,ifor-Outlier,ifor-Prob,lof-Score,lof-Outlier,lof-Prob,ocsvm-Score,ocsvm-Outlier,svm-Prob,outlier,actual Outlier
9655,1,Likely an Outlier,0.012089305084116209,1,Maybe Outlier,1.4791403543424337,-1,Likely an Outlier,9.976278922335363,1,Likely an Outlier,-1, no Outlier
9654,1,Likely an Outlier,0.13106412661211359,1,Likely an Outlier,0.9654389255141336,1,Likely no Outlier,9.976319612903914,1,Likely an Outlier,1, an Outlier
9653,1,Likely an Outlier,0.12552802984579675,1,Likely an Outlier,0.9934006072929265,1,Likely no Outlier,9.976345938440959,1,Likely an Outlier,1, an Outlier
9652,1,Likely an Outlier,-0.016879709124489883,-1,Maybe Outlier,1.0505212000945845,1,Maybe Outlier,9.976372714105002,1,Likely an Outlier,-1, no Outlier
9651,1,Likely an Outlier,0.11520164091820817,1,Likely an Outlier,0.9858704254941912,1,Likely no Outlier,9.976398115104837,1,Likely an Outlier,1, an Outlier
9650,1,Likely an Outlier,0.1112621391807973,1,Likely an Outlier,0.9674436196528922,1,Likely no Outlier,9.97642366489739,1,Likely an Outlier,1, an Outlier
9649,1,Likely an Outlier,0.008477904756012955,1,Maybe Outlier,1.1513660143328635,1,Maybe Outlier,9.976447391623775,1,Likely an Outlier,-1, no Outlier
9648,1,Likely an Outlier,0.10044369392528069,1,Likely an Outlier,0.9453531278534875,1,Likely no Outlier,9.97647712360059,1,Likely an Outlier,1, an Outlier
9647,1,Likely an Outlier,0.017809534784209213,1,Maybe Outlier,0.9995789553791277,1,Likely no Outlier,9.976495295237754,1,Likely an Outlier,-1, no Outlier
9646,1,Likely an Outlier,-0.02240006040523279,-1,Maybe Outlier,1.0120137893012835,1,Maybe Outlier,9.97651848517259,1,Likely an Outlier,-1, no Outlier
9645,1,Likely an Outlier,-0.010323512145628766,-1,Maybe Outlier,1.0120137893012835,1,Maybe Outlier,9.976547154926482,1,Likely an Outlier,-1, no Outlier
9644,1,Likely an Outlier,0.10700203197146008,1,Likely an Outlier,1.061524367498514,1,Maybe Outlier,9.976575946979471,1,Likely an Outlier,1, an Outlier
